ID,prediction,Years,MAX,RoutesNbr,OS,Flash,RP,Region,<6a,6a-6c+,7a-7c+,=>8a,Grade,13
0.0,28,0.60227275,0.01,0.01,0.0,0.0,0.01,1.0,0.5769231,0.0027027028,0.0,0.0,0.01,0.6022727272727273
0.0,28,0.6060606,0.01,0.01,0.0,0.0,1.0,0.0,0.6730769,0.0027027028,0.0,0.0,0.01,0.6060606060606061
0.5327102541923523,16,0.15530303,0.030303031,0.5,0.0029648454,0.167,0.01,0.834,0.17307693,0.0,0.005514706,0.0023607176,0.01,0.1553030303030303
0.7535825371742249,3,0.72727275,0.36363637,0.77380955,0.17831427,0.183,0.032,0.785,0.84615386,0.0,0.0,0.13314448,0.08495145,0.7272727272727273
0.5657320618629456,21,0.9621212,0.27272728,0.71428573,0.07242694,0.415,0.013,0.435,0.99038464,0.0,0.04227941,0.069877245,0.0006067961,0.9621212121212122
0.9663551449775696,5,0.65909094,0.27272728,0.95238096,0.041931383,0.047,0.076,0.878,0.72115386,0.0,0.0,0.0,0.06067961,0.6590909090909091
0.5613707304000854,24,0.56060606,0.3939394,0.72619045,0.075815335,0.296,0.054,0.65,0.58653843,0.02972973,0.12867647,0.04107649,0.0072815535,0.5606060606060607
0.9401869177818298,5,0.7537879,0.24242425,0.77380955,0.18382041,0.054,0.061,0.878,0.7019231,0.0,0.0018382353,0.005193579,0.25667477,0.7537878787878788
0.6657320857048035,12,0.25378788,0.060606062,0.72619045,0.014824227,0.211,0.011,0.778,0.028846154,0.0,0.0018382353,0.014164306,0.0030339805,0.2537878787878788
0.8542056083679199,3,0.79545456,0.33333334,0.75,0.056332063,0.099,0.123,0.778,0.7307692,0.0,0.0,0.026440037,0.047330096,0.7954545454545455
0.3317756950855255,19,0.5151515,0.030303031,0.2857143,0.014824227,0.294,0.154,0.551,0.24038461,0.054054055,0.029411765,0.0,0.01,0.5151515151515151
0.9190031290054321,6,0.7234849,0.18181819,0.95238096,0.033883948,0.128,0.12,0.751,0.75,0.0,0.0,0.011803588,0.033980582,0.7234848484848485
0.9915887713432312,6,0.7121212,0.060606062,0.95238096,0.0055061416,0.0,0.01,1.0,0.83653843,0.0,0.0,0.0,0.0084951455,0.7121212121212122
0.5953270792961121,10,0.3219697,0.21212122,0.71428573,0.04616688,0.354,0.155,0.491,0.40384614,0.008108108,0.0036764706,0.04674221,0.0036407767,0.32196969696969696
0.22118380665779114,22,0.4659091,0.030303031,0.29761904,0.016941974,0.618,0.095,0.287,0.0,0.09189189,0.012867647,0.0,0.01,0.46590909090909094
0.5763239860534668,9,0.7083333,0.21212122,0.77380955,0.15925455,0.579,0.056,0.363,0.8269231,0.024324324,0.112132356,0.11378659,0.040048543,0.7083333333333334
0.622118353843689,21,0.9318182,0.15151516,0.72619045,0.035578147,0.399,0.115,0.437,0.8076923,0.0027027028,0.029411765,0.027384324,0.006067961,0.9318181818181819
0.9392523169517517,5,0.6628788,0.3030303,0.95238096,0.040660735,0.057,0.018,0.925,0.5576923,0.0,0.0,0.0037771482,0.054004855,0.6628787878787878
0.531775712966919,4,0.026515152,0.18181819,0.71428573,0.10885218,0.249,0.101,0.65,0.009615385,0.04054054,0.20036764,0.062322944,0.0012135922,0.026515151515151516
0.7975077629089355,4,0.018939395,0.15151516,0.77380955,0.24396442,0.175,0.073,0.751,0.028846154,0.010810811,0.060661763,0.14164306,0.14563107,0.01893939393939394
0.6526479721069336,12,0.5189394,0.030303031,0.53571427,0.021177467,0.226,0.071,0.703,0.1923077,0.0,0.009191177,0.021718603,0.01,0.5189393939393939
0.7738317847251892,14,0.07575758,0.18181819,0.75,0.08259212,0.552,0.077,0.371,0.09615385,0.0,0.02389706,0.06326723,0.02973301,0.07575757575757576
0.8239875435829163,6,0.67045456,0.09090909,0.77380955,0.017789073,0.041,0.05,0.909,0.75,0.0,0.0,0.0075542964,0.016383495,0.6704545454545455
0.3956386148929596,10,0.3560606,0.01,0.47619048,0.005082592,0.308,0.01,0.615,0.41346154,0.0027027028,0.018382354,0.00094428705,0.01,0.3560606060606061
0.7981308698654175,27,0.71590906,0.36363637,0.95238096,0.19144431,0.238,0.17,0.592,0.58653843,0.0,0.0,0.13078375,0.106796116,0.7159090909090909
0.9289719462394714,6,0.74242425,0.24242425,0.77380955,0.068615,0.066,0.048,0.886,0.7019231,0.0,0.0,0.0075542964,0.08919903,0.7424242424242424
0.8566977977752686,6,0.8030303,0.030303031,0.7380952,0.007200339,0.088,0.01,0.912,0.8942308,0.0,0.0,0.0056657223,0.0036407767,0.8030303030303031
0.23987539112567902,13,0.40530303,0.060606062,0.29761904,0.024989411,0.545,0.01,0.455,0.39423078,0.12432432,0.025735294,0.0,0.01,0.40530303030303033
0.30716511607170105,0,0.19318181,0.18181819,0.48809522,0.019906819,0.387,0.112,0.496,0.009615385,0.08648649,0.025735294,0.00094428705,0.01,0.19318181818181818
0.8489096760749817,6,0.7462121,0.15151516,0.77380955,0.08979246,0.159,0.016,0.822,0.66346157,0.0,0.0,0.03871577,0.07949029,0.7462121212121212
0.3152647912502289,17,0.4431818,0.121212125,0.47619048,0.040660735,0.134,0.01,0.055,0.009615385,0.11081081,0.097426474,0.0014164306,0.01,0.4431818181818182
0.5233644843101501,4,0.03787879,0.15151516,0.71428573,0.08513342,0.236,0.153,0.604,0.048076924,0.045945946,0.04411765,0.075542964,0.0006067961,0.03787878787878788
0.4679127633571625,23,0.3409091,0.27272728,0.71428573,0.5268954,0.498,0.166,0.334,0.0,0.44054055,1.0,0.25212464,0.0024271845,0.34090909090909094
0.32710281014442444,17,0.33333334,0.01,0.25,0.0,0.0,0.01,0.0,0.0,0.0027027028,0.0,0.0,0.01,0.33333333333333337
0.32710281014442444,17,0.5833333,0.030303031,0.26190478,0.0008470987,0.0,0.5,0.25,0.6442308,0.0027027028,0.0036764706,0.0,0.01,0.5833333333333334
0.32710281014442444,17,0.33333334,0.01,0.25,0.0,0.0,0.01,0.0,0.0,0.0027027028,0.0,0.0,0.01,0.33333333333333337
0.32710281014442444,17,0.5833333,0.030303031,0.26190478,0.0008470987,0.0,0.5,0.25,0.6442308,0.0027027028,0.0036764706,0.0,0.01,0.5833333333333334
0.6713395714759827,14,0.13257575,0.09090909,0.7380952,0.053790767,0.412,0.252,0.336,0.0,0.0,0.02389706,0.04579792,0.01092233,0.13257575757575757
0.5342679023742676,26,0.9015151,0.21212122,0.72619045,0.13680644,0.252,0.135,0.613,0.6730769,0.05135135,0.15441176,0.096317284,0.010315534,0.9015151515151515
0.6822429895401001,16,0.4810606,0.01,0.53571427,0.002541296,0.0,0.01,1.0,0.47115386,0.0,0.0,0.0033050047,0.01,0.4810606060606061
0.3065420687198639,11,0.43560606,0.121212125,0.47619048,0.035154596,0.022,0.646,0.296,0.0,0.12432432,0.06433824,0.0014164306,0.01,0.4356060606060606
0.7498442530632019,4,0.056818184,0.09090909,0.71428573,0.007200339,0.075,0.275,0.65,0.086538464,0.0,0.0,0.0066100094,0.0024271845,0.05681818181818182
0.6121495366096497,14,0.10606061,0.3030303,0.7380952,0.07115629,0.6,0.049,0.342,0.01923077,0.02972973,0.1194853,0.036355052,0.009708738,0.10606060606060606
0.2473520189523697,22,0.4318182,0.121212125,0.47619048,0.052096568,0.608,0.119,0.17,0.009615385,0.25135136,0.05514706,0.00047214353,0.01,0.4318181818181818
0.3800623118877411,11,0.46212122,0.09090909,0.5,0.030919103,0.03,0.505,0.464,0.01923077,0.08108108,0.060661763,0.005193579,0.01,0.46212121212121215
0.545171320438385,14,0.030303031,0.18181819,0.72619045,0.18466751,0.35,0.091,0.554,0.028846154,0.11891892,0.17095588,0.13786592,0.004854369,0.030303030303030304
0.545171320438385,14,0.99242425,0.24242425,0.71428573,0.21601017,0.185,0.219,0.596,1.0,0.06486487,0.19301471,0.17988668,0.0006067961,0.9924242424242424
0.545171320438385,21,0.030303031,0.18181819,0.72619045,0.18466751,0.35,0.091,0.554,0.028846154,0.11891892,0.17095588,0.13786592,0.004854369,0.030303030303030304
0.545171320438385,21,0.99242425,0.24242425,0.71428573,0.21601017,0.185,0.219,0.596,1.0,0.06486487,0.19301471,0.17988668,0.0006067961,0.9924242424242424
0.7080996632575989,20,0.780303,0.42424244,0.7380952,0.16010165,0.235,0.087,0.678,0.5769231,0.0,0.011029412,0.15061378,0.03276699,0.7803030303030303
0.17445482313632965,2,0.18560606,0.01,0.25,0.001270648,0.0,0.01,0.75,0.009615385,0.010810811,0.0,0.0,0.01,0.1856060606060606
0.29595014452934265,11,0.31439394,0.030303031,0.26190478,0.005082592,0.091,0.478,0.432,0.125,0.024324324,0.007352941,0.0,0.01,0.3143939393939394
0.29595014452934265,11,0.47727272,0.09090909,0.5,0.061414655,0.439,0.076,0.473,0.057692308,0.21351351,0.10110294,0.0056657223,0.01,0.4772727272727273
0.29595014452934265,0,0.31439394,0.030303031,0.26190478,0.005082592,0.091,0.478,0.432,0.125,0.024324324,0.007352941,0.0,0.01,0.3143939393939394
0.29595014452934265,0,0.47727272,0.09090909,0.5,0.061414655,0.439,0.076,0.473,0.057692308,0.21351351,0.10110294,0.0056657223,0.01,0.4772727272727273
0.3894081115722656,28,0.26136363,0.01,0.29761904,0.0,0.0,1.0,0.0,0.32692307,0.0,0.0018382353,0.0,0.01,0.26136363636363635
0.7451713681221008,4,0.015151516,0.121212125,0.95238096,0.067344345,0.227,0.239,0.534,0.01923077,0.0054054055,0.011029412,0.04579792,0.033373788,0.015151515151515152
0.46261683106422424,14,0.003787879,0.15151516,0.71428573,0.15756035,0.417,0.123,0.46,0.0,0.22972973,0.28492647,0.062322944,0.0006067961,0.003787878787878788
0.5395638346672058,10,0.41666666,0.09090909,0.71428573,0.14358322,0.116,0.191,0.69,0.43269232,0.0054054055,0.21875,0.10245515,0.0012135922,0.4166666666666667
0.5912772417068481,20,0.8371212,0.36363637,0.7380952,0.1605252,0.268,0.098,0.632,0.72115386,0.06486487,0.113970585,0.11898017,0.025485437,0.8371212121212122
0.5887850522994995,3,0.844697,0.33333334,0.72619045,0.17407878,0.057,0.06,0.884,0.83653843,0.0,0.17463236,0.1421152,0.009708738,0.8446969696969697
0.6439252495765686,9,0.8219697,0.09090909,0.7380952,0.062261753,0.539,0.012,0.449,0.58653843,0.0,0.04411765,0.054296505,0.005461165,0.821969696969697
0.06853582710027695,19,0.18181819,0.01,0.05952381,0.0008470987,0.333,0.01,0.333,0.20192307,0.008108108,0.0,0.0,0.01,0.18181818181818182
0.6542056202888489,0,0.3598485,0.01,0.52380955,0.002541296,0.429,0.01,0.571,0.1826923,0.0,0.0,0.0033050047,0.01,0.35984848484848486
0.6529595255851746,16,0.2651515,0.24242425,0.71428573,0.041931383,0.0,0.01,1.0,0.33653846,0.0,0.0,0.04674221,0.0006067961,0.26515151515151514
0.6529595255851746,16,0.969697,0.27272728,0.72619045,0.119864464,0.133,0.115,0.744,0.5769231,0.0,0.020220589,0.122757316,0.00788835,0.9696969696969697
0.6529595255851746,26,0.2651515,0.24242425,0.71428573,0.041931383,0.0,0.01,1.0,0.33653846,0.0,0.0,0.04674221,0.0006067961,0.26515151515151514
0.6529595255851746,26,0.969697,0.27272728,0.72619045,0.119864464,0.133,0.115,0.744,0.5769231,0.0,0.020220589,0.122757316,0.00788835,0.9696969696969697
0.6875389218330383,4,0.09090909,0.18181819,0.75,0.11562897,0.3,0.068,0.625,0.0,0.0,0.02389706,0.09678943,0.033980582,0.09090909090909091
0.7342678904533386,3,0.9128788,0.09090909,0.7380952,0.017365523,0.0,0.036,0.964,0.96153843,0.0,0.0,0.01605288,0.004854369,0.912878787878788
0.40872272849082947,24,0.57954544,0.36363637,0.53571427,0.12240576,0.341,0.273,0.386,0.63461536,0.08378378,0.31066176,0.04249292,0.01,0.5795454545454546
0.6573208570480347,26,1.0,0.060606062,0.71428573,0.05124947,0.241,0.143,0.617,0.7692308,0.0027027028,0.009191177,0.05240793,0.0030339805,1.0
0.7127726078033447,20,0.875,0.6666667,0.7619048,0.13384159,0.213,0.064,0.724,0.8173077,0.0,0.0,0.12181303,0.03580097,0.875
1.0,6,0.6969697,0.01,0.77380955,0.001270648,0.0,0.01,1.0,0.8076923,0.0,0.0,0.0,0.0024271845,0.696969696969697
0.3504672944545746,2,0.27651516,0.030303031,0.47619048,0.007200339,0.125,0.031,0.781,0.35576922,0.016216217,0.018382354,0.00094428705,0.01,0.27651515151515155
0.914330244064331,16,0.11742424,0.030303031,0.7619048,0.0055061416,0.038,0.038,0.923,0.086538464,0.0,0.0,0.0028328612,0.004854369,0.11742424242424243
0.6769470572471619,4,0.022727273,0.060606062,0.72619045,0.029224904,0.284,0.126,0.589,0.03846154,0.0,0.0,0.029272899,0.004854369,0.022727272727272728
0.1947040557861328,2,0.24242425,0.030303031,0.27380952,0.0105887335,0.14,0.08,0.78,0.28846154,0.045945946,0.016544119,0.0,0.01,0.24242424242424243
0.827414333820343,27,0.68560606,0.45454547,0.95238096,0.3769589,0.303,0.082,0.615,0.77884614,0.016216217,0.053308822,0.1562795,0.31856796,0.6856060606060607
0.672585666179657,20,0.9469697,0.3939394,0.7380952,0.08089793,0.125,0.096,0.672,0.78846157,0.0,0.0,0.08356941,0.009101942,0.946969696969697
0.6738317608833313,20,0.95075756,0.42424244,0.7380952,0.17450233,0.351,0.008,0.627,0.9807692,0.0,0.005514706,0.18460812,0.011529126,0.9507575757575758
0.09657321125268936,22,0.16666667,0.01,0.25,0.001270648,0.75,0.01,0.0,0.0,0.010810811,0.0,0.0,0.01,0.16666666666666669
0.7289719581604004,3,0.7916667,0.18181819,0.72619045,0.037695892,0.04,0.03,0.93,0.88461536,0.0,0.0,0.033994336,0.01092233,0.7916666666666667
0.8439252376556396,29,0.109848484,0.6060606,0.7619048,0.33587462,0.248,0.088,0.66,0.16346154,0.0,0.0,0.17705382,0.25424758,0.10984848484848485
0.6451713442802429,20,0.9886364,0.42424244,0.72619045,0.22871664,0.284,0.098,0.618,0.83653843,0.043243244,0.007352941,0.23512748,0.01395631,0.9886363636363636
0.26479750871658325,19,0.46969697,0.030303031,0.29761904,0.009318085,0.35,0.062,0.588,0.057692308,0.035135135,0.018382354,0.0,0.01,0.4696969696969697
0.26479750871658325,19,0.47348484,0.01,0.2857143,0.028377807,0.529,0.294,0.176,0.46153846,0.13783784,0.03125,0.0,0.01,0.4734848484848485
0.26479750871658325,13,0.46969697,0.030303031,0.29761904,0.009318085,0.35,0.062,0.588,0.057692308,0.035135135,0.018382354,0.0,0.01,0.4696969696969697
0.26479750871658325,13,0.47348484,0.01,0.2857143,0.028377807,0.529,0.294,0.176,0.46153846,0.13783784,0.03125,0.0,0.01,0.4734848484848485
0.8495327234268188,27,0.6439394,0.42424244,0.96428573,0.197374,0.307,0.124,0.569,0.59615386,0.0,0.0,0.09065156,0.16686893,0.6439393939393939
0.5165109038352966,4,0.06818182,0.15151516,0.71428573,0.050402373,0.205,0.046,0.749,0.10576923,0.0,0.07904412,0.035410766,0.0012135922,0.06818181818181818
0.40031152963638306,10,0.53409094,0.030303031,0.47619048,0.0042354935,0.15,0.1,0.75,0.5192308,0.0027027028,0.014705882,0.00094428705,0.01,0.5340909090909091
0.6563863158226013,4,0.07954545,0.15151516,0.72619045,0.041084286,0.225,0.078,0.697,0.125,0.0,0.018382354,0.036827195,0.006067961,0.07954545454545454
0.6925233602523804,4,0.060606062,0.09090909,0.7619048,0.09826345,0.402,0.015,0.583,0.057692308,0.0,0.0036764706,0.07932011,0.038228154,0.06060606060606061
0.6925233602523804,4,0.12878788,0.15151516,0.75,0.028801356,0.409,0.093,0.498,0.086538464,0.0,0.009191177,0.021718603,0.01092233,0.12878787878787878
0.6925233602523804,14,0.060606062,0.09090909,0.7619048,0.09826345,0.402,0.015,0.583,0.057692308,0.0,0.0036764706,0.07932011,0.038228154,0.06060606060606061
0.6925233602523804,14,0.12878788,0.15151516,0.75,0.028801356,0.409,0.093,0.498,0.086538464,0.0,0.009191177,0.021718603,0.01092233,0.12878787878787878
0.3190031051635742,11,0.4848485,0.121212125,0.5,0.033460397,0.321,0.44,0.222,0.1923077,0.11891892,0.056985293,0.0023607176,0.01,0.48484848484848486
0.3457943797111511,0,0.49621212,0.09090909,0.47619048,0.041507836,0.371,0.01,0.629,0.067307696,0.15135135,0.073529415,0.0014164306,0.01,0.4962121212121212
0.3457943797111511,0,0.5416667,0.030303031,0.47619048,0.01863617,0.6,0.238,0.163,0.53846157,0.056756757,0.03860294,0.0014164306,0.01,0.5416666666666666
0.3457943797111511,13,0.49621212,0.09090909,0.47619048,0.041507836,0.371,0.01,0.629,0.067307696,0.15135135,0.073529415,0.0014164306,0.01,0.4962121212121212
0.3457943797111511,13,0.5416667,0.030303031,0.47619048,0.01863617,0.6,0.238,0.163,0.53846157,0.056756757,0.03860294,0.0014164306,0.01,0.5416666666666666
0.361370712518692,0,0.34469697,0.030303031,0.47619048,0.011012283,0.361,0.111,0.528,0.009615385,0.021621622,0.03125,0.00094428705,0.01,0.3446969696969697
0.9613707065582275,5,0.6818182,0.21212122,0.95238096,0.18297331,0.226,0.009,0.765,0.72115386,0.0,0.0,0.0,0.26274273,0.6818181818181819
0.49221184849739075,0,0.36363637,0.36363637,0.53571427,0.056332063,0.141,0.172,0.463,0.028846154,0.04054054,0.11580882,0.026440037,0.01,0.36363636363636365
0.7806853652000427,27,0.6931818,0.57575756,0.96428573,0.29987293,0.281,0.165,0.555,0.7980769,0.0,0.0,0.21435316,0.15473302,0.6931818181818182
0.4267912805080414,10,0.2689394,0.09090909,0.5,0.049131725,0.186,0.247,0.566,0.34615386,0.10810811,0.125,0.004249292,0.01,0.2689393939393939
0.5065420269966125,14,0.011363637,0.27272728,0.71428573,0.0944515,0.184,0.285,0.502,0.009615385,0.05135135,0.13235295,0.0618508,0.0012135922,0.011363636363636364
0.6803738474845886,26,0.8787879,0.121212125,0.72619045,0.033460397,0.232,0.049,0.67,0.72115386,0.0,0.012867647,0.029272899,0.006674757,0.8787878787878788
0.9112149477005005,5,0.6401515,0.21212122,0.95238096,0.14188904,0.038,0.044,0.918,0.7307692,0.0,0.0,0.010859301,0.18992719,0.6401515151515151
0.5311526656150818,12,0.21969697,0.15151516,0.71428573,0.013553579,0.109,0.12,0.731,0.25,0.010810811,0.018382354,0.008498584,0.0006067961,0.2196969696969697
0.5616822242736816,9,0.81060606,0.27272728,0.7380952,0.20330368,0.455,0.164,0.358,0.72115386,0.04054054,0.3216912,0.119924456,0.022451457,0.8106060606060607
0.8174454569816589,4,0.14015152,0.42424244,0.75,0.14654808,0.172,0.092,0.735,0.07692308,0.0,0.009191177,0.09915014,0.08009709,0.14015151515151517
0.6719626188278198,26,0.905303,0.060606062,0.72619045,0.034731045,0.248,0.011,0.741,0.5769231,0.0,0.005514706,0.034938622,0.0036407767,0.9053030303030303
0.2710280418395996,22,0.38257575,0.09090909,0.5,0.08386277,0.556,0.169,0.256,0.009615385,0.37567568,0.09558824,0.0037771482,0.01,0.38257575757575757
0.420560747385025,11,0.25757575,0.060606062,0.48809522,0.005082592,0.03,0.485,0.485,0.31730768,0.018918918,0.009191177,0.00047214353,0.01,0.25757575757575757
0.5059189796447754,16,0.09848485,0.121212125,0.52380955,0.016941974,0.138,0.01,0.862,0.14423077,0.010810811,0.025735294,0.010859301,0.01,0.09848484848484848
0.550467312335968,16,0.3939394,0.060606062,0.5119048,0.008470987,0.0,0.01,1.0,0.40384614,0.0054054055,0.009191177,0.0066100094,0.01,0.3939393939393939
0.5526479482650757,10,0.5378788,0.121212125,0.71428573,0.04531978,0.234,0.107,0.55,0.52884614,0.021621622,0.073529415,0.027384324,0.0012135922,0.5378787878787878
0.5526479482650757,10,0.78409094,0.24242425,0.7380952,0.2257518,0.449,0.201,0.326,0.66346157,0.0027027028,0.34375,0.1529745,0.013349514,0.7840909090909091
0.5526479482650757,9,0.5378788,0.121212125,0.71428573,0.04531978,0.234,0.107,0.55,0.52884614,0.021621622,0.073529415,0.027384324,0.0012135922,0.5378787878787878
0.5526479482650757,9,0.78409094,0.24242425,0.7380952,0.2257518,0.449,0.201,0.326,0.66346157,0.0027027028,0.34375,0.1529745,0.013349514,0.7840909090909091
0.3676012456417084,17,0.23106061,0.01,0.2857143,0.00042354935,0.0,0.5,0.0,0.03846154,0.0,0.0036764706,0.0,0.01,0.23106060606060608
0.3676012456417084,17,0.35227272,0.01,0.47619048,0.008047437,0.2,0.4,0.4,0.01923077,0.010810811,0.02757353,0.00047214353,0.01,0.3522727272727273
0.3676012456417084,11,0.23106061,0.01,0.2857143,0.00042354935,0.0,0.5,0.0,0.03846154,0.0,0.0036764706,0.0,0.01,0.23106060606060608
0.3676012456417084,11,0.35227272,0.01,0.47619048,0.008047437,0.2,0.4,0.4,0.01923077,0.010810811,0.02757353,0.00047214353,0.01,0.3522727272727273
0.6697819232940674,16,0.2159091,0.01,0.5119048,0.0,0.0,0.01,1.0,0.24038461,0.0,0.0,0.00047214353,0.01,0.2159090909090909
0.6697819232940674,16,0.5568182,0.01,0.5119048,0.0,0.0,0.01,1.0,0.5769231,0.0,0.0,0.00047214353,0.01,0.5568181818181819
0.6697819232940674,6,0.2159091,0.01,0.5119048,0.0,0.0,0.01,1.0,0.24038461,0.0,0.0,0.00047214353,0.01,0.2159090909090909
0.6697819232940674,6,0.5568182,0.01,0.5119048,0.0,0.0,0.01,1.0,0.5769231,0.0,0.0,0.00047214353,0.01,0.5568181818181819
0.6373831629753113,26,0.7765151,0.21212122,0.7380952,0.11774672,0.34,0.011,0.606,0.7307692,0.008108108,0.056985293,0.10576015,0.012742719,0.7765151515151515
0.37383177876472473,2,0.20833333,0.01,0.29761904,0.00042354935,0.0,0.01,1.0,0.22115384,0.0,0.0036764706,0.0,0.01,0.20833333333333334
0.44018691778182983,15,0.92045456,0.33333334,0.72619045,0.36891147,0.37,0.171,0.45,0.5769231,0.51891893,0.5367647,0.18083097,0.0030339805,0.9204545454545455
0.7897196412086487,3,0.7386364,0.27272728,0.95238096,0.08301567,0.031,0.267,0.702,0.8557692,0.013513514,0.04411765,0.04249292,0.047330096,0.7386363636363636
0.3769470453262329,24,0.54924244,0.121212125,0.48809522,0.029224904,0.453,0.059,0.488,0.5576923,0.072972976,0.06433824,0.0037771482,0.01,0.5492424242424243
0.6084111928939819,10,0.5037879,0.060606062,0.53571427,0.0652266,0.344,0.126,0.52,0.48076922,0.0,0.04411765,0.0618508,0.01,0.5037878787878788
0.7327103018760681,3,0.8712121,0.24242425,0.7380952,0.066920795,0.186,0.027,0.788,0.8173077,0.0,0.012867647,0.056657225,0.019417476,0.8712121212121212
0.7560747861862183,26,0.8863636,0.09090909,0.7380952,0.013553579,0.333,0.042,0.625,0.9326923,0.0,0.0018382353,0.010859301,0.005461165,0.8863636363636364
0.604672908782959,24,0.5871212,0.3939394,0.5119048,0.04659043,0.276,0.061,0.662,0.65384614,0.0027027028,0.0036764706,0.0509915,0.01,0.5871212121212122
0.49065420031547546,0,0.15151516,0.030303031,0.5119048,0.022871664,0.399,0.2,0.381,0.028846154,0.0054054055,0.04779412,0.012747875,0.01,0.15151515151515152
0.7856698036193848,12,0.43939394,0.09090909,0.71428573,0.008894537,0.223,0.01,0.777,0.057692308,0.0,0.0,0.0056657223,0.006067961,0.4393939393939394
0.31152647733688354,2,0.31060606,0.01,0.23809524,0.0,0.0,0.01,1.0,0.009615385,0.0027027028,0.0,0.0,0.01,0.3106060606060606
0.31152647733688354,2,0.3181818,0.01,0.23809524,0.00042354935,0.0,0.5,0.0,0.13461539,0.0054054055,0.0,0.0,0.01,0.3181818181818182
0.31152647733688354,2,0.52272725,0.01,0.26190478,0.013553579,0.485,0.152,0.364,0.5,0.075675674,0.009191177,0.0,0.01,0.5227272727272727
0.31152647733688354,2,0.6098485,0.01,0.23809524,0.0,0.0,0.01,0.0,0.5192308,0.0027027028,0.0,0.0,0.01,0.6098484848484849
0.31152647733688354,17,0.31060606,0.01,0.23809524,0.0,0.0,0.01,1.0,0.009615385,0.0027027028,0.0,0.0,0.01,0.3106060606060606
0.31152647733688354,17,0.3181818,0.01,0.23809524,0.00042354935,0.0,0.5,0.0,0.13461539,0.0054054055,0.0,0.0,0.01,0.3181818181818182
0.31152647733688354,17,0.52272725,0.01,0.26190478,0.013553579,0.485,0.152,0.364,0.5,0.075675674,0.009191177,0.0,0.01,0.5227272727272727
0.31152647733688354,17,0.6098485,0.01,0.23809524,0.0,0.0,0.01,0.0,0.5192308,0.0027027028,0.0,0.0,0.01,0.6098484848484849
0.31152647733688354,13,0.31060606,0.01,0.23809524,0.0,0.0,0.01,1.0,0.009615385,0.0027027028,0.0,0.0,0.01,0.3106060606060606
0.31152647733688354,13,0.3181818,0.01,0.23809524,0.00042354935,0.0,0.5,0.0,0.13461539,0.0054054055,0.0,0.0,0.01,0.3181818181818182
0.31152647733688354,13,0.52272725,0.01,0.26190478,0.013553579,0.485,0.152,0.364,0.5,0.075675674,0.009191177,0.0,0.01,0.5227272727272727
0.31152647733688354,13,0.6098485,0.01,0.23809524,0.0,0.0,0.01,0.0,0.5192308,0.0027027028,0.0,0.0,0.01,0.6098484848484849
0.31152647733688354,17,0.31060606,0.01,0.23809524,0.0,0.0,0.01,1.0,0.009615385,0.0027027028,0.0,0.0,0.01,0.3106060606060606
